"Timestamp";"TransactionID";"AccountID";"Amount";"Merchant";"TransactionType";"Location";"TransactionCount";"MeanAmount";"StdAmount";"UniqueMerchants";"TransactionDate";"ActiveDays";"IsoForest_Anomaly";"DBSCAN_Anomaly";"Anomaly"
"30-01-2023 02:36";"TXN1021";"ACC5";"5008.05";"MerchantG";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-01-30 02:36:00";"14630";"-1";"5";"1"
"30-01-2023 02:45";"TXN1317";"ACC5";"96709.92";"MerchantA";"Withdrawal";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-01-30 02:45:00";"14630";"-1";"5";"1"
"30-01-2023 03:13";"TXN105";"ACC5";"20161.69";"MerchantE";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-01-30 03:13:00";"14630";"-1";"5";"1"
"30-01-2023 04:14";"TXN1837";"ACC5";"25996.12";"MerchantJ";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-01-30 04:14:00";"14630";"-1";"5";"1"
"30-01-2023 12:20";"TXN1837";"ACC5";"96147.12";"MerchantI";"Purchase";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-01-30 12:20:00";"14630";"-1";"5";"1"
"30-01-2023 12:21";"TXN513";"ACC5";"37711.22";"MerchantA";"Withdrawal";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-01-30 12:21:00";"14630";"-1";"5";"1"
"30-01-2023 12:23";"TXN692";"ACC5";"17607.3";"MerchantA";"Withdrawal";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-01-30 12:23:00";"14630";"-1";"5";"1"
"30-01-2023 13:05";"TXN899";"ACC5";"4222.21";"MerchantH";"Purchase";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-01-30 13:05:00";"14630";"-1";"5";"1"
"30-01-2023 16:31";"TXN1147";"ACC5";"5022.37";"MerchantC";"Purchase";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-01-30 16:31:00";"14630";"-1";"5";"1"
"30-01-2023 17:24";"TXN749";"ACC5";"879.42";"MerchantA";"Withdrawal";"San Francisco";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-01-30 17:24:00";"14630";"-1";"5";"1"
"30-01-2023 17:49";"TXN1604";"ACC15";"368.45";"MerchantB";"Purchase";"London";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-01-30 17:49:00";"14701";"-1";"3";"1"
"30-01-2023 17:53";"TXN1060";"ACC15";"596.57";"MerchantI";"Purchase";"Tokyo";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-01-30 17:53:00";"14701";"-1";"3";"1"
"30-01-2023 20:44";"TXN363";"ACC5";"6987.85";"MerchantA";"Transfer";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-01-30 20:44:00";"14630";"-1";"5";"1"
"30-01-2023 21:40";"TXN1622";"ACC5";"16068.23";"MerchantI";"Withdrawal";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-01-30 21:40:00";"14630";"-1";"5";"1"
"30-01-2023 22:29";"TXN444";"ACC5";"23261.76";"MerchantJ";"Withdrawal";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-01-30 22:29:00";"14630";"-1";"5";"1"
"30-01-2023 22:52";"TXN1604";"ACC5";"23826.46";"MerchantG";"Withdrawal";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-01-30 22:52:00";"14630";"-1";"5";"1"
"31-01-2023 03:56";"TXN1827";"ACC5";"67979.48";"MerchantA";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-01-31 03:56:00";"14630";"-1";"5";"1"
"31-01-2023 05:30";"TXN1492";"ACC5";"39410.46";"MerchantA";"Purchase";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-01-31 05:30:00";"14630";"-1";"5";"1"
"31-01-2023 05:47";"TXN1608";"ACC5";"93815.19";"MerchantH";"Withdrawal";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-01-31 05:47:00";"14630";"-1";"5";"1"
"31-01-2023 05:59";"TXN561";"ACC5";"21121.31";"MerchantF";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-01-31 05:59:00";"14630";"-1";"5";"1"
"31-01-2023 07:25";"TXN110";"ACC5";"68858.86";"MerchantA";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-01-31 07:25:00";"14630";"-1";"5";"1"
"31-01-2023 12:04";"TXN386";"ACC5";"52405.7";"MerchantJ";"Withdrawal";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-01-31 12:04:00";"14630";"-1";"5";"1"
"31-01-2023 15:45";"TXN220";"ACC5";"84486.08";"MerchantA";"Purchase";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-01-31 15:45:00";"14630";"-1";"5";"1"
"31-01-2023 19:40";"TXN763";"ACC5";"18163.99";"MerchantI";"Purchase";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-01-31 19:40:00";"14630";"-1";"5";"1"
"31-01-2023 21:35";"TXN248";"ACC15";"84459.88";"MerchantA";"Transfer";"London";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-01-31 21:35:00";"14701";"-1";"3";"1"
"01-02-2023 00:10";"TXN1524";"ACC5";"5402.73";"MerchantJ";"Transfer";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-01 00:10:00";"14630";"-1";"5";"1"
"01-02-2023 04:01";"TXN518";"ACC5";"9540.9";"MerchantA";"Transfer";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-01 04:01:00";"14630";"-1";"5";"1"
"01-02-2023 05:16";"TXN489";"ACC5";"61353.81";"MerchantA";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-01 05:16:00";"14630";"-1";"5";"1"
"01-02-2023 07:07";"TXN524";"ACC5";"88913.5";"MerchantA";"Withdrawal";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-01 07:07:00";"14630";"-1";"5";"1"
"01-02-2023 10:42";"TXN146";"ACC5";"64072.32";"MerchantG";"Withdrawal";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-01 10:42:00";"14630";"-1";"5";"1"
"01-02-2023 10:47";"TXN140";"ACC5";"6914.24";"MerchantF";"Withdrawal";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-01 10:47:00";"14630";"-1";"5";"1"
"01-02-2023 15:40";"TXN190";"ACC5";"873004.79";"MerchantI";"Withdrawal";"Los Angeles";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-01 15:40:00";"14630";"1";"-1";"1"
"01-02-2023 16:13";"TXN439";"ACC15";"68149.58";"MerchantA";"Purchase";"Tokyo";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-02-01 16:13:00";"14701";"-1";"3";"1"
"01-02-2023 18:12";"TXN1042";"ACC5";"20765.51";"MerchantI";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-01 18:12:00";"14630";"-1";"5";"1"
"01-02-2023 19:46";"TXN886";"ACC15";"5013.73";"MerchantB";"Transfer";"London";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-02-01 19:46:00";"14701";"-1";"3";"1"
"01-02-2023 21:42";"TXN909";"ACC15";"13340.27";"MerchantA";"Transfer";"Tokyo";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-02-01 21:42:00";"14701";"-1";"3";"1"
"01-02-2023 22:05";"TXN133";"ACC5";"63577.87";"MerchantJ";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-01 22:05:00";"14630";"-1";"5";"1"
"02-02-2023 04:37";"TXN1412";"ACC5";"75728.27";"MerchantJ";"Withdrawal";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-02 04:37:00";"14630";"-1";"5";"1"
"02-02-2023 05:00";"TXN1965";"ACC5";"85987.81";"MerchantI";"Withdrawal";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-02 05:00:00";"14630";"-1";"5";"1"
"02-02-2023 05:26";"TXN1695";"ACC5";"96989.28";"MerchantB";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-02 05:26:00";"14630";"-1";"5";"1"
"02-02-2023 05:35";"TXN1305";"ACC15";"76543.07";"MerchantA";"Purchase";"London";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-02-02 05:35:00";"14701";"-1";"3";"1"
"02-02-2023 05:48";"TXN87";"ACC5";"7884.75";"MerchantG";"Purchase";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-02 05:48:00";"14630";"-1";"5";"1"
"02-02-2023 06:04";"TXN1211";"ACC5";"87699.18";"MerchantJ";"Purchase";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-02 06:04:00";"14630";"-1";"5";"1"
"02-02-2023 06:50";"TXN1060";"ACC5";"9487.63";"MerchantE";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-02 06:50:00";"14630";"-1";"5";"1"
"02-02-2023 08:47";"TXN1002";"ACC5";"2906.49";"MerchantH";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-02 08:47:00";"14630";"-1";"5";"1"
"02-02-2023 09:59";"TXN1419";"ACC15";"72942.7";"MerchantA";"Purchase";"London";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-02-02 09:59:00";"14701";"-1";"3";"1"
"02-02-2023 19:16";"TXN1192";"ACC5";"77571.57";"MerchantA";"Withdrawal";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-02 19:16:00";"14630";"-1";"5";"1"
"02-02-2023 22:01";"TXN717";"ACC5";"17237.11";"MerchantJ";"Withdrawal";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-02 22:01:00";"14630";"-1";"5";"1"
"02-02-2023 22:22";"TXN1559";"ACC15";"72471.43";"MerchantA";"Purchase";"Tokyo";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-02-02 22:22:00";"14701";"-1";"3";"1"
"03-02-2023 03:26";"TXN1815";"ACC5";"87139.94";"MerchantA";"Purchase";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-03 03:26:00";"14630";"-1";"5";"1"
"03-02-2023 03:32";"TXN1653";"ACC8";"3975.77";"MerchantJ";"Purchase";"London";"14402";"50481.295046521314";"29290.474358926323";"10";"2023-02-03 03:32:00";"14402";"-1";"1";"1"
"03-02-2023 05:00";"TXN423";"ACC5";"95399.6";"MerchantG";"Purchase";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-03 05:00:00";"14630";"-1";"5";"1"
"03-02-2023 06:20";"TXN1409";"ACC5";"6615.58";"MerchantA";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-03 06:20:00";"14630";"-1";"5";"1"
"03-02-2023 07:48";"TXN1701";"ACC5";"1919.1";"MerchantF";"Purchase";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-03 07:48:00";"14630";"-1";"5";"1"
"03-02-2023 11:06";"TXN1176";"ACC5";"28804.58";"MerchantB";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-03 11:06:00";"14630";"-1";"5";"1"
"03-02-2023 12:13";"TXN95";"ACC5";"94774.31";"MerchantA";"Purchase";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-03 12:13:00";"14630";"-1";"5";"1"
"03-02-2023 14:10";"TXN839";"ACC5";"83988.94";"MerchantA";"Withdrawal";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-03 14:10:00";"14630";"-1";"5";"1"
"03-02-2023 15:16";"TXN526";"ACC5";"6310.33";"MerchantJ";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-03 15:16:00";"14630";"-1";"5";"1"
"03-02-2023 15:58";"TXN492";"ACC15";"12025.69";"MerchantA";"Purchase";"London";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-02-03 15:58:00";"14701";"-1";"3";"1"
"03-02-2023 17:52";"TXN128";"ACC15";"4718.91";"MerchantB";"Purchase";"Tokyo";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-02-03 17:52:00";"14701";"-1";"3";"1"
"03-02-2023 17:53";"TXN1397";"ACC5";"7386.57";"MerchantB";"Purchase";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-03 17:53:00";"14630";"-1";"5";"1"
"03-02-2023 18:36";"TXN1281";"ACC5";"93370.87";"MerchantG";"Purchase";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-03 18:36:00";"14630";"-1";"5";"1"
"03-02-2023 21:38";"TXN1699";"ACC10";"110.14";"MerchantA";"Purchase";"Tokyo";"14362";"49729.92767581117";"28797.732137369385";"10";"2023-02-03 21:38:00";"14362";"-1";"0";"1"
"03-02-2023 22:32";"TXN1996";"ACC15";"1882.25";"MerchantC";"Purchase";"Tokyo";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-02-03 22:32:00";"14701";"-1";"3";"1"
"03-02-2023 22:37";"TXN692";"ACC5";"85348.22";"MerchantJ";"Withdrawal";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-03 22:37:00";"14630";"-1";"5";"1"
"04-02-2023 01:21";"TXN1861";"ACC15";"335.93";"MerchantE";"Withdrawal";"London";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-02-04 01:21:00";"14701";"-1";"3";"1"
"04-02-2023 04:12";"TXN984";"ACC15";"47508.5";"MerchantA";"Purchase";"London";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-02-04 04:12:00";"14701";"-1";"3";"1"
"04-02-2023 07:09";"TXN28";"ACC15";"397.64";"MerchantI";"Withdrawal";"San Francisco";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-02-04 07:09:00";"14701";"-1";"3";"1"
"04-02-2023 09:30";"TXN776";"ACC5";"92839.82";"MerchantJ";"Withdrawal";"Los Angeles";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-04 09:30:00";"14630";"-1";"5";"1"
"04-02-2023 13:06";"TXN1700";"ACC5";"24386.07";"MerchantJ";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-04 13:06:00";"14630";"-1";"5";"1"
"04-02-2023 15:12";"TXN464";"ACC3";"4925.48";"MerchantA";"Withdrawal";"Tokyo";"14285";"49910.79913545677";"28911.692974480055";"10";"2023-02-04 15:12:00";"14285";"-1";"2";"1"
"04-02-2023 18:01";"TXN1383";"ACC5";"3771.5";"MerchantA";"Withdrawal";"Los Angeles";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-04 18:01:00";"14630";"-1";"5";"1"
"04-02-2023 18:05";"TXN170";"ACC15";"12756.82";"MerchantJ";"Withdrawal";"Tokyo";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-02-04 18:05:00";"14701";"-1";"3";"1"
"04-02-2023 18:15";"TXN1624";"ACC5";"94288.13";"MerchantJ";"Transfer";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-04 18:15:00";"14630";"-1";"5";"1"
"04-02-2023 19:23";"TXN617";"ACC5";"29236.48";"MerchantA";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-04 19:23:00";"14630";"-1";"5";"1"
"04-02-2023 20:18";"TXN716";"ACC5";"16416.96";"MerchantB";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-04 20:18:00";"14630";"-1";"5";"1"
"04-02-2023 22:54";"TXN1992";"ACC5";"4393.28";"MerchantI";"Purchase";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-04 22:54:00";"14630";"-1";"5";"1"
"05-02-2023 00:38";"TXN327";"ACC15";"37794.71";"MerchantA";"Purchase";"London";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-02-05 00:38:00";"14701";"-1";"3";"1"
"05-02-2023 01:08";"TXN1843";"ACC15";"11877.17";"MerchantA";"Purchase";"Tokyo";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-02-05 01:08:00";"14701";"-1";"3";"1"
"05-02-2023 02:18";"TXN1383";"ACC15";"3954.26";"MerchantJ";"Purchase";"Tokyo";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-02-05 02:18:00";"14701";"-1";"3";"1"
"05-02-2023 04:45";"TXN124";"ACC10";"3252.82";"MerchantA";"Withdrawal";"London";"14362";"49729.92767581117";"28797.732137369385";"10";"2023-02-05 04:45:00";"14362";"-1";"0";"1"
"05-02-2023 04:47";"TXN312";"ACC5";"91126.02";"MerchantJ";"Purchase";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-05 04:47:00";"14630";"-1";"5";"1"
"05-02-2023 04:57";"TXN1124";"ACC5";"84515.18";"MerchantJ";"Withdrawal";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-05 04:57:00";"14630";"-1";"5";"1"
"05-02-2023 05:45";"TXN4";"ACC15";"8455.14";"MerchantA";"Purchase";"Tokyo";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-02-05 05:45:00";"14701";"-1";"3";"1"
"05-02-2023 07:03";"TXN1705";"ACC5";"18130.74";"MerchantI";"Purchase";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-05 07:03:00";"14630";"-1";"5";"1"
"05-02-2023 07:52";"TXN596";"ACC5";"86057.46";"MerchantH";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-05 07:52:00";"14630";"-1";"5";"1"
"05-02-2023 08:24";"TXN1727";"ACC5";"98908.92";"MerchantA";"Purchase";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-05 08:24:00";"14630";"-1";"5";"1"
"05-02-2023 11:34";"TXN861";"ACC5";"20429.69";"MerchantJ";"Purchase";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-05 11:34:00";"14630";"-1";"5";"1"
"05-02-2023 13:05";"TXN1915";"ACC5";"54095.17";"MerchantJ";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-05 13:05:00";"14630";"-1";"5";"1"
"05-02-2023 13:12";"TXN675";"ACC5";"1591.61";"MerchantI";"Purchase";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-05 13:12:00";"14630";"-1";"5";"1"
"05-02-2023 13:35";"TXN1959";"ACC5";"91452.45";"MerchantA";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-05 13:35:00";"14630";"-1";"5";"1"
"05-02-2023 15:28";"TXN1588";"ACC15";"91892.28";"MerchantI";"Withdrawal";"London";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-02-05 15:28:00";"14701";"-1";"3";"1"
"05-02-2023 17:40";"TXN234";"ACC15";"99004.9";"MerchantB";"Purchase";"London";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-02-05 17:40:00";"14701";"-1";"3";"1"
"05-02-2023 17:45";"TXN561";"ACC3";"4015.31";"MerchantJ";"Purchase";"Tokyo";"14285";"49910.79913545677";"28911.692974480055";"10";"2023-02-05 17:45:00";"14285";"-1";"2";"1"
"06-02-2023 01:22";"TXN405";"ACC5";"4804.03";"MerchantJ";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-06 01:22:00";"14630";"-1";"5";"1"
"06-02-2023 02:08";"TXN1834";"ACC5";"32524.93";"MerchantI";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-06 02:08:00";"14630";"-1";"5";"1"
"06-02-2023 07:32";"TXN1842";"ACC5";"25314.56";"MerchantA";"Purchase";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-06 07:32:00";"14630";"-1";"5";"1"
"06-02-2023 07:39";"TXN1007";"ACC5";"98301.27";"MerchantI";"Purchase";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-06 07:39:00";"14630";"-1";"5";"1"
"06-02-2023 08:56";"TXN120";"ACC15";"23584.41";"MerchantA";"Withdrawal";"London";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-02-06 08:56:00";"14701";"-1";"3";"1"
"06-02-2023 12:10";"TXN680";"ACC5";"13138.2";"MerchantI";"Withdrawal";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-06 12:10:00";"14630";"-1";"5";"1"
"06-02-2023 12:58";"TXN1886";"ACC5";"1281.59";"MerchantC";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-06 12:58:00";"14630";"-1";"5";"1"
"06-02-2023 16:47";"TXN1477";"ACC5";"31412.87";"MerchantJ";"Withdrawal";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-06 16:47:00";"14630";"-1";"5";"1"
"06-02-2023 19:26";"TXN1728";"ACC15";"315.61";"MerchantH";"Purchase";"Tokyo";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-02-06 19:26:00";"14701";"-1";"3";"1"
"07-02-2023 01:22";"TXN1984";"ACC15";"44983.19";"MerchantA";"Purchase";"Tokyo";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-02-07 01:22:00";"14701";"-1";"3";"1"
"07-02-2023 02:15";"TXN423";"ACC5";"10132.22";"MerchantF";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-07 02:15:00";"14630";"-1";"5";"1"
"07-02-2023 14:16";"TXN1710";"ACC15";"70831.76";"MerchantA";"Purchase";"Tokyo";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-02-07 14:16:00";"14701";"-1";"3";"1"
"07-02-2023 17:41";"TXN91";"ACC15";"2495.96";"MerchantD";"Withdrawal";"Tokyo";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-02-07 17:41:00";"14701";"-1";"3";"1"
"07-02-2023 19:56";"TXN1584";"ACC5";"1419.07";"MerchantE";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-07 19:56:00";"14630";"-1";"5";"1"
"07-02-2023 20:04";"TXN386";"ACC5";"9241.99";"MerchantI";"Withdrawal";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-07 20:04:00";"14630";"-1";"5";"1"
"07-02-2023 20:10";"TXN90";"ACC15";"767.82";"MerchantG";"Withdrawal";"Tokyo";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-02-07 20:10:00";"14701";"-1";"3";"1"
"07-02-2023 22:26";"TXN121";"ACC5";"68115.63";"MerchantA";"Withdrawal";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-07 22:26:00";"14630";"-1";"5";"1"
"07-02-2023 22:33";"TXN743";"ACC15";"99648.33";"MerchantB";"Withdrawal";"London";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-02-07 22:33:00";"14701";"-1";"3";"1"
"07-02-2023 22:59";"TXN35";"ACC3";"662.7";"MerchantA";"Withdrawal";"Tokyo";"14285";"49910.79913545677";"28911.692974480055";"10";"2023-02-07 22:59:00";"14285";"-1";"2";"1"
"08-02-2023 00:52";"TXN294";"ACC5";"23164.43";"MerchantI";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-08 00:52:00";"14630";"-1";"5";"1"
"08-02-2023 02:31";"TXN1780";"ACC5";"10035.81";"MerchantA";"Withdrawal";"New York";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-08 02:31:00";"14630";"-1";"5";"1"
"08-02-2023 05:30";"TXN1029";"ACC5";"98370";"MerchantI";"Withdrawal";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-08 05:30:00";"14630";"-1";"5";"1"
"08-02-2023 07:17";"TXN1179";"ACC5";"81467.35";"MerchantI";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-08 07:17:00";"14630";"-1";"5";"1"
"08-02-2023 08:35";"TXN1546";"ACC5";"42220.22";"MerchantJ";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-08 08:35:00";"14630";"-1";"5";"1"
"08-02-2023 13:02";"TXN194";"ACC5";"31041.67";"MerchantG";"Withdrawal";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-08 13:02:00";"14630";"-1";"5";"1"
"08-02-2023 13:41";"TXN1885";"ACC15";"80392.34";"MerchantA";"Purchase";"London";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-02-08 13:41:00";"14701";"-1";"3";"1"
"08-02-2023 14:15";"TXN382";"ACC5";"5611.94";"MerchantJ";"Purchase";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-08 14:15:00";"14630";"-1";"5";"1"
"08-02-2023 15:00";"TXN604";"ACC5";"98017.74";"MerchantI";"Withdrawal";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-08 15:00:00";"14630";"-1";"5";"1"
"09-02-2023 02:20";"TXN1671";"ACC5";"4227.82";"MerchantH";"Purchase";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-09 02:20:00";"14630";"-1";"5";"1"
"09-02-2023 03:01";"TXN1383";"ACC15";"600.98";"MerchantD";"Purchase";"Tokyo";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-02-09 03:01:00";"14701";"-1";"3";"1"
"09-02-2023 04:05";"TXN980";"ACC15";"83143";"MerchantA";"Withdrawal";"London";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-02-09 04:05:00";"14701";"-1";"3";"1"
"09-02-2023 04:16";"TXN1823";"ACC3";"4684.72";"MerchantA";"Withdrawal";"Tokyo";"14285";"49910.79913545677";"28911.692974480055";"10";"2023-02-09 04:16:00";"14285";"-1";"2";"1"
"09-02-2023 05:59";"TXN1192";"ACC15";"5656.04";"MerchantJ";"Transfer";"Tokyo";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-02-09 05:59:00";"14701";"-1";"3";"1"
"09-02-2023 07:13";"TXN429";"ACC5";"140.7";"MerchantE";"Purchase";"London";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-09 07:13:00";"14630";"-1";"5";"1"
"09-02-2023 07:44";"TXN890";"ACC5";"9240.66";"MerchantA";"Transfer";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-09 07:44:00";"14630";"-1";"5";"1"
"09-02-2023 12:07";"TXN250";"ACC15";"3309.78";"MerchantA";"Purchase";"London";"14701";"50371.89460580913";"28860.449456233724";"10";"2023-02-09 12:07:00";"14701";"-1";"3";"1"
"09-02-2023 13:19";"TXN8";"ACC5";"6395.93";"MerchantI";"Transfer";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-09 13:19:00";"14630";"-1";"5";"1"
"09-02-2023 14:21";"TXN1085";"ACC5";"5693.67";"MerchantG";"Withdrawal";"Tokyo";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-09 14:21:00";"14630";"-1";"5";"1"
"09-02-2023 15:16";"TXN1095";"ACC5";"2059.07";"MerchantJ";"Purchase";"San Francisco";"14630";"50194.70615584415";"30071.156125134446";"10";"2023-02-09 15:16:00";"14630";"-1";"5";"1"
